"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NABARD","N2","21-Feb-2019","       1166.36","       1166.00","       1166.00","       1165.99","       1165.99","       1165.99","       1165.99","        640","              746235.17","         10","        640","        100.00"
"NABARD","N2","22-Feb-2019","       1165.99","       1166.00","       1166.00","       1164.01","       1165.16","       1165.27","       1165.23","       3676","             4283400.06","         33","       2423","         65.91"
"NABARD","N2","25-Feb-2019","       1165.27","       1178.00","       1195.00","       1167.25","       1172.00","       1172.00","       1167.34","        503","              587170.00","          4","        500","         99.40"
"NABARD","N2","26-Feb-2019","       1172.00","       1178.99","       1178.99","       1168.01","       1168.01","       1171.98","       1175.49","        400","              470194.01","          8","          1","          0.25"
"NABARD","N2","27-Feb-2019","       1171.98","       1172.00","       1172.00","       1168.40","       1168.55","       1168.55","       1170.34","       1150","             1345887.50","          8","       1000","         86.96"
"NABARD","N2","28-Feb-2019","       1168.55","       1177.00","       1178.00","       1172.00","       1172.00","       1172.00","       1175.17","        600","              705104.50","          6","        300","         50.00"
"NABARD","N2","01-Mar-2019","       1172.00","       1168.20","       1172.00","       1168.20","       1170.00","       1170.00","       1171.74","        220","              257782.00","          3","        210","         95.45"
"NABARD","N2","05-Mar-2019","       1170.00","       1178.00","       1182.50","       1170.55","       1170.55","       1170.55","       1172.48","        700","              820737.45","         21","        499","         71.29"
"NABARD","N2","06-Mar-2019","       1170.55","       1152.00","       1173.90","       1151.00","       1173.90","       1173.90","       1165.70","       3420","             3986693.50","         46","       2265","         66.23"
"NABARD","N1","07-Mar-2019","       1147.00","       1147.00","       1147.00","       1147.00","       1147.00","       1147.00","       1147.00","         10","               11470.00","          1","         10","        100.00"
"NABARD","N2","07-Mar-2019","       1173.90","       1100.00","       1108.00","       1098.00","       1105.10","       1105.36","       1104.46","       2774","             3063768.71","         86","       2409","         86.84"
"NABARD","N2","08-Mar-2019","       1105.36","       1108.00","       1114.40","       1108.00","       1114.40","       1114.40","       1113.18","       2975","             3311703.80","         57","       1790","         60.17"
"NABARD","N2","11-Mar-2019","       1114.40","       1114.55","       1114.55","       1114.00","       1114.00","       1114.00","       1114.10","        185","              206109.25","          6","        185","        100.00"
"NABARD","N2","12-Mar-2019","       1114.00","       1105.50","       1114.50","       1100.00","       1111.10","       1111.40","       1103.00","      27309","            30121691.75","         90","      24945","         91.34"
"NABARD","N1","13-Mar-2019","       1147.00","       1089.00","       1089.00","       1089.00","       1089.00","       1089.00","       1089.00","          2","                2178.00","          1","          2","        100.00"
"NABARD","N2","13-Mar-2019","       1111.40","       1105.01","       1107.00","       1102.10","       1103.70","       1104.34","       1103.59","       6290","             6941571.98","         63","       4758","         75.64"
"NABARD","N2","14-Mar-2019","       1104.34","       1101.00","       1106.00","       1101.00","       1102.01","       1102.01","       1104.37","        342","              377694.62","          8","        306","         89.47"
"NABARD","N1","18-Mar-2019","       1089.00","       1081.00","       1081.00","       1081.00","       1081.00","       1081.00","       1081.00","         50","               54050.00","          1","         50","        100.00"
"NABARD","N2","18-Mar-2019","       1102.01","       1103.75","       1111.10","       1103.75","       1111.10","       1111.10","       1104.79","       4234","             4677685.00","         14","       3984","         94.10"
"NABARD","N2","19-Mar-2019","       1111.10","       1105.00","       1110.00","       1102.25","       1106.00","       1106.00","       1104.63","       5083","             5614851.65","         47","       4433","         87.21"
"NABARD","N2","20-Mar-2019","       1106.00","       1105.00","       1106.00","       1105.00","       1105.00","       1105.02","       1105.03","       1079","             1192325.42","         20","        993","         92.03"
"NABARD","N2","25-Mar-2019","       1105.02","       1109.50","       1111.00","       1109.50","       1111.00","       1111.00","       1110.05","        910","             1010147.90","          7","        910","        100.00"
"NABARD","N2","26-Mar-2019","       1111.00","       1109.75","       1112.99","       1105.10","       1105.10","       1105.10","       1110.71","       1641","             1822678.29","         28","       1481","         90.25"
"NABARD","N2","27-Mar-2019","       1105.10","       1110.00","       1110.00","       1110.00","       1110.00","       1110.00","       1110.00","         25","               27750.00","          1","         25","        100.00"
"NABARD","N2","28-Mar-2019","       1110.00","       1103.10","       1114.00","       1103.10","       1110.00","       1110.00","       1108.20","        914","             1012891.00","         20","        505","         55.25"
"NABARD","N2","29-Mar-2019","       1110.00","       1112.00","       1112.50","       1106.11","       1112.50","       1112.50","       1111.41","       3200","             3556527.70","         16","       2500","         78.12"
"NABARD","N2","01-Apr-2019","       1112.50","       1112.00","       1112.00","       1104.00","       1108.99","       1105.32","       1106.98","       7444","             8240394.78","         66","       5507","         73.98"
"NABARD","N2","02-Apr-2019","       1105.32","       1107.99","       1107.99","       1106.50","       1107.50","       1107.50","       1106.90","       2210","             2446253.30","          9","       1910","         86.43"
"NABARD","N2","03-Apr-2019","       1107.50","       1107.60","       1112.00","       1106.55","       1108.01","       1111.20","       1108.35","       5925","             6566966.08","         50","       5225","         88.19"
"NABARD","N2","04-Apr-2019","       1111.20","       1109.97","       1112.00","       1108.00","       1112.00","       1111.98","       1110.39","       1582","             1756635.00","         39","       1082","         68.39"
"NABARD","N2","05-Apr-2019","       1111.98","       1111.98","       1112.95","       1107.00","       1108.00","       1108.00","       1109.70","        465","              516009.90","         22","        265","         56.99"
"NABARD","N2","08-Apr-2019","       1108.00","       1110.00","       1110.00","       1104.53","       1109.90","       1108.12","       1108.36","      12690","            14065043.20","         22","      12400","         97.71"
"NABARD","N2","09-Apr-2019","       1108.12","       1108.50","       1112.00","       1106.51","       1112.00","       1109.60","       1107.98","       1072","             1187751.25","          7","        972","         90.67"
"NABARD","N2","10-Apr-2019","       1109.60","       1113.00","       1113.99","       1112.00","       1113.99","       1112.96","       1112.76","        413","              459571.11","         12","        270","         65.38"
"NABARD","N2","11-Apr-2019","       1112.96","       1106.50","       1110.00","       1106.00","       1110.00","       1110.00","       1106.87","       1200","             1328240.13","         36","       1100","         91.67"
"NABARD","N2","12-Apr-2019","       1110.00","       1110.00","       1111.00","       1110.00","       1111.00","       1111.00","       1110.38","       1929","             2141918.00","         33","       1900","         98.50"
"NABARD","N1","15-Apr-2019","       1081.00","       1088.00","       1088.00","       1088.00","       1088.00","       1088.00","       1088.00","         50","               54400.00","          1","         50","        100.00"
"NABARD","N2","15-Apr-2019","       1111.00","       1111.00","       1114.00","       1110.75","       1114.00","       1111.27","       1111.06","        625","              694411.50","         11","        435","         69.60"
"NABARD","N2","16-Apr-2019","       1111.27","       1109.00","       1109.50","       1106.13","       1108.00","       1108.12","       1108.45","        830","              920012.00","         16","        600","         72.29"
"NABARD","N2","18-Apr-2019","       1108.12","       1110.10","       1110.10","       1110.00","       1110.10","       1110.10","       1110.01","        575","              638254.00","          8","        575","        100.00"
"NABARD","N2","22-Apr-2019","       1110.10","       1112.00","       1113.90","       1112.00","       1113.00","       1113.60","       1112.35","       1025","             1140160.00","         12","        875","         85.37"
"NABARD","N2","23-Apr-2019","       1113.60","       1106.96","       1115.00","       1106.96","       1111.02","       1111.13","       1113.26","       1645","             1831310.30","         17","       1105","         67.17"
"NABARD","N2","24-Apr-2019","       1111.13","       1111.02","       1114.50","       1111.00","       1114.50","       1112.74","       1112.37","       2880","             3203626.83","         28","       2175","         75.52"
"NABARD","N2","25-Apr-2019","       1112.74","       1111.01","       1111.01","       1108.72","       1110.99","       1109.90","       1110.28","        870","              965946.45","          7","        585","         67.24"
"NABARD","N2","26-Apr-2019","       1109.90","       1110.00","       1110.99","       1108.00","       1110.50","       1109.89","       1109.31","       2708","             3004023.60","         47","       1948","         71.94"
"NABARD","N2","30-Apr-2019","       1109.89","       1110.00","       1110.00","       1108.00","       1108.00","       1108.64","       1108.72","       5437","             6028117.77","         63","       4451","         81.86"
"NABARD","N2","02-May-2019","       1108.64","       1111.00","       1114.49","       1111.00","       1114.40","       1114.40","       1113.60","        414","              461031.23","          6","        207","         50.00"
"NABARD","N2","03-May-2019","       1114.40","       1111.00","       1111.00","       1111.00","       1111.00","       1111.00","       1111.00","         29","               32219.00","          1","         29","        100.00"
